id,idcliente,estado,anom,,
111244,H-517-8619780-M,3601/504678-7418,,,
111267,B-314-8619827-J,3605/495934-5948,,,
111290,P-362-8619874-K,3678/747765-7357,,,
111313,H-485-8619921-U,3637/348337-6231,,,
111336,F-402-8619968-A,3664/137999-5425,,,
111359,E-495-8620015-D,3673/184762-6510,,,
111382,F-498-8620062-Z,3654/923918-0627,,,
111405,Q-311-8620109-T,3691/170935-6915,,,
111428,O-533-8620156-S,3617/072614-3307,,,
111451,X-235-8620203-J,3605/485755-3916,,,
111474,O-540-8620250-F,3638/442411-2221,,,
111497,M-453-8620297-H,3655/112977-0244,,,
111520,C-250-8620344-U,3609/651070-8585,,,
111543,R-341-8620391-V,3669/860432-7089,,,
111566,F-304-8620438-V,3643/068195-4795,,,
111589,W-269-8620485-X,3667/083930-2088,,,
111612,O-407-8620532-N,3673/857184-4748,,,
111635,I-282-8620579-I,3663/862147-7699,,,
111658,H-247-8620626-F,3668/958611-9271,,,
111681,N-465-8620673-W,3659/702970-2316,,,
111704,V-390-8620720-H,3656/191071-6025,,,
111727,Q-518-8620767-O,3654/290339-6348,,,
111750,R-466-8620814-A,3671/366915-6644,,,
111773,M-432-8620861-M,3657/692195-1551,,,
111796,M-488-8620908-L,3634/311779-7953,,,
111819,I-525-8620955-H,3623/291444-2485,,,
111842,Q-509-8621002-N,3600/458886-1930,,,
111865,V-413-8621049-E,3600/286568-3522,,,
111888,B-526-8621096-I,3691/305126-9431,,,
111911,A-435-8621143-S,3618/161335-9690,,,
111934,B-514-8621190-U,3651/974163-9071,,,
111957,U-319-8621237-X,3600/239473-0141,,,
111980,L-461-8621284-L,3600/024203-1860,,,
112003,W-407-8621331-I,3613/619855-2150,,,
112026,L-402-8621378-F,3600/286568-3522,,,
112049,H-296-8621425-T,3663/522670-2208,,,
112072,V-356-8621472-C,3676/477220-5125,,,
112095,M-431-8621519-S,3602/804551-5813,,,
112118,C-494-8621566-F,3602/902181-5250,,,
112141,U-478-8621613-R,3649/041065-5741,,,
112164,N-490-8621660-E,3626/026128-7781,,,
112187,E-363-8621707-S,3677/970201-4025,,,
112210,J-269-8621754-T,3626/062010-4677,,,
112233,M-404-8621801-E,3678/153120-9826,,,
112256,Y-401-8621848-Y,3681/297256-4344,,,
112279,J-338-8621895-L,3605/436902-8357,,,
112302,C-322-8621942-K,3684/642294-3104,,,
112325,R-519-8621989-U,3657/233148-8136,,,
112348,R-413-8622036-I,3608/676458-1994,,,
112371,V-311-8622083-O,3604/747939-5187,,,
112394,T-537-8622130-V,3630/050694-5270,,,
112417,Y-250-8622177-G,3626/544855-4318,,,
112440,N-510-8622224-V,3696/114492-1591,,,
112463,Y-288-8622271-M,3683/513202-9205,,,
112486,M-322-8622318-P,3627/945324-8732,,,
112509,G-272-8622365-L,3601/620640-6419,,,
112532,L-484-8622412-A,3619/163393-8795,,,
112555,L-498-8622459-I,3676/638689-7460,,,
112578,Z-384-8622506-N,3641/168615-4730,,,
112601,O-439-8622553-E,3676/606415-4945,,,
112624,R-247-8622600-W,3634/597964-8729,,,
112647,C-375-8622647-O,3683/378753-1773,,,
112670,Y-444-8622694-R,3678/158683-1607,,,
112693,P-475-8622741-C,3674/330795-6147,,,
112716,X-353-8622788-L,3660/753236-4593,,,
112739,Z-303-8622835-X,3647/310751-6400,,,
112762,F-305-8622882-N,3604/747939-5187,,,
112785,C-461-8622929-Q,3669/159548-8234,,,
112808,H-336-8622976-H,3668/986323-6939,,,
112831,D-517-8623023-R,3604/206152-2298,,,
112854,J-426-8623070-U,3615/990921-1163,,,
112877,E-241-8623117-Y,3629/773735-3698,,,
112900,J-512-8623164-W,3628/945133-0895,,,
112923,Q-338-8623211-F,3608/245466-4059,,,
112946,H-507-8623258-L,3624/253241-2828,,,
112969,U-350-8623305-V,3606/380535-2867,,,
112992,P-539-8623352-P,3674/810780-4736,,,
113015,G-262-8623399-S,3671/831150-3994,,,
113038,L-523-8623446-A,3631/532431-7023,,,
113061,R-507-8623493-V,3654/269930-4621,,,
113084,Q-525-8623540-S,3698/807114-6736,,,
113107,Z-330-8623587-Q,3661/563771-7268,,,
113130,G-378-8623634-C,3682/519362-9183,,,
113153,E-387-8623681-O,3604/421884-8089,,,
113176,I-319-8623728-V,3604/252152-6400,,,
113199,W-391-8623775-L,3603/472514-5301,,,
113222,E-329-8623822-Z,3654/533361-0261,,,
113245,G-263-8623869-R,3635/132182-6872,,,
113268,Z-444-8623916-O,3651/032150-0825,,,
113291,R-251-8623963-H,3672/662358-6219,,,
113314,M-525-8624010-A,3610/373730-4204,,,
113337,N-382-8624057-R,3648/172414-6667,,,
113360,T-399-8624104-M,3662/743145-8247,,,
113383,Y-522-8624151-M,3678/796659-5977,,,
113406,J-261-8624198-Y,3610/963108-3877,,,
113429,Q-519-8624245-M,3677/830669-1048,,,
113452,Z-462-8624292-S,3612/091269-4548,,,
113475,Q-464-8624339-Z,3637/695149-8312,,,
113498,X-326-8624386-I,3617/396102-6518,,,
113521,C-355-8624433-H,3619/269684-7790,,,
113544,A-271-8624480-R,3635/427052-9406,,,
113567,A-408-8624527-S,3665/644599-6264,,,
113590,X-358-8624574-Z,3648/077265-0950,,,
113613,N-388-8624621-W,3688/239571-1673,,,
113636,H-396-8624668-Y,3655/030622-8166,,,
113659,T-392-8624715-Q,3612/296455-9249,,,
113682,P-331-8624762-S,3622/094156-5113,,,
113705,A-447-8624809-B,3646/870443-2209,,,
113728,Q-519-8624856-K,3607/132183-2163,,,
113751,N-396-8624903-V,3656/900072-4809,,,
113774,S-399-8624950-Z,3607/608462-2974,,,
113797,A-424-8624997-J,3628/668417-6723,,,
113820,A-306-8625044-I,3666/148901-9635,,,
113843,U-368-8625091-L,3637/313803-8186,,,
113866,V-384-8625138-S,3620/982647-1935,,,
113889,J-378-8625185-I,3621/081318-7310,,,
113912,I-389-8625232-J,3670/332396-7890,,,
113935,T-263-8625279-J,3620/997843-7163,,,
113958,U-523-8625326-X,3671/770504-8186,,,
113981,H-371-8625373-I,3689/127590-7582,,,
114004,H-474-8625420-H,3653/366541-3785,,,
114027,I-293-8625467-J,3694/575542-1009,,,
114050,N-314-8625514-D,3613/256485-2787,,,
114073,M-283-8625561-J,3670/778425-3633,,,
114096,H-341-8625608-F,3628/668417-6723,,,
114119,F-391-8625655-D,3673/184762-6510,,,
114142,E-456-8625702-E,3652/906447-9799,,,
114165,S-432-8625749-Q,3678/204377-1402,,,
114188,W-276-8625796-B,3699/399994-2695,,,
114211,P-412-8625843-X,3604/017078-0849,,,
114234,Y-454-8625890-L,3667/624092-9260,,,
114257,J-494-8625937-C,3657/461475-5157,,,
114280,W-317-8625984-I,3639/757430-5916,,,
114303,F-398-8626031-H,3628/224765-3100,,,
114326,A-275-8626078-O,3630/782525-1496,,,
114349,D-356-8626125-V,3621/620868-9380,,,
114372,I-507-8626172-Y,3651/882339-2773,,,
114395,S-267-8626219-M,3662/068882-4005,,,
114418,E-469-8626266-S,3690/534774-9259,,,
114441,A-347-8626313-P,3660/524161-7699,,,
114464,G-232-8626360-G,3676/946437-2281,,,
114487,G-362-8626407-B,3666/950411-6013,,,
114510,O-347-8626454-M,3613/242284-2780,,,
114533,Z-420-8626501-J,3671/371016-1932,,,
114556,E-381-8626548-F,3676/477220-5125,,,
114579,T-372-8626595-A,3658/302963-4857,,,
114602,T-443-8626642-X,3632/842626-5230,,,
114625,N-361-8626689-E,3607/621341-8237,,,
114648,H-366-8626736-E,3664/194363-1118,,,
114671,I-490-8626783-O,3666/802573-7406,,,
114694,F-443-8626830-L,3617/524190-0552,,,
114717,Y-271-8626877-V,3611/680465-5043,,,
114740,L-461-8626924-T,3673/857184-4748,,,
114763,O-262-8626971-P,3649/619888-8479,,,
114786,M-536-8627018-A,3631/631596-9400,,,
114809,E-276-8627065-C,3654/290339-6348,,,
114832,N-281-8627112-Y,3616/785810-1269,,,
114855,Z-423-8627159-F,3626/064704-0607,,,
114878,B-375-8627206-C,3693/885925-2172,,,
114901,J-412-8627253-C,3620/650214-1592,,,
114924,X-260-8627300-Z,3642/574617-7465,,,
114947,J-503-8627347-K,3642/574617-7465,,,
114970,G-511-8627394-W,3690/253689-5118,,,
114993,E-275-8627441-S,3651/471259-2581,,,
115016,D-392-8627488-W,3675/656017-3952,,,
115039,Z-488-8627535-G,3696/114492-1591,,,
115062,D-489-8627582-Y,3692/888526-9233,,,
115085,C-319-8627629-O,3680/167343-8072,,,
115108,G-258-8627676-X,3619/480304-8429,,,
115131,L-379-8627723-D,3682/531693-2282,,,
115154,X-520-8627770-W,3644/884275-8715,,,
115177,U-344-8627817-G,3655/868307-9151,,,
115200,K-353-8627864-J,3624/042914-3936,,,
115223,E-250-8627911-U,3688/239571-1673,,,
115246,K-294-8627958-A,3613/242284-2780,,,
115269,R-275-8628005-F,3680/779880-0229,,,
115292,W-318-8628052-L,3697/500865-5418,,,
115315,G-435-8628099-L,3675/656017-3952,,,
115338,P-435-8628146-M,3649/889306-5668,,,
115361,A-492-8628193-B,3606/119381-3300,,,
115384,S-394-8628240-B,3652/780170-7498,,,
115407,G-274-8628287-B,3650/120233-1802,,,
115430,S-233-8628334-S,3652/639800-3493,,,
115453,Q-395-8628381-T,3666/802573-7406,,,
115476,S-380-8628428-X,3656/859292-1419,,,
115499,Q-489-8628475-M,3623/384289-6172,,,
115522,G-435-8628522-R,3628/457859-2329,,,
115545,Q-301-8628569-U,3664/137999-5425,,,
115568,M-232-8628616-R,3604/747939-5187,,,
115591,B-230-8628663-L,3653/452965-5959,,,
115614,C-231-8628710-H,3668/986323-6939,,,
115637,K-505-8628757-Z,3672/662358-6219,,,
115660,R-449-8628804-T,3692/378426-2009,,,
115683,W-435-8628851-I,3687/407394-1458,,,
115706,F-502-8628898-E,3622/168155-3988,,,
115729,Y-472-8628945-S,3636/984399-2683,,,
115752,N-530-8628992-J,3699/090587-3006,,,
115775,F-310-8629039-G,3645/600860-0829,,,
115798,B-458-8629086-U,3680/368177-6733,,,
115821,U-362-8629133-D,3662/068882-4005,,,
115844,Y-328-8629180-X,3646/134602-6299,,,
115867,K-468-8629227-H,3623/505189-3758,,,
115890,U-446-8629274-W,3619/030179-6469,,,
115913,E-370-8629321-U,3677/830669-1048,,,
115936,X-461-8629368-R,3659/502502-6813,,,
115959,F-451-8629415-I,3650/240235-5302,,,
115982,C-270-8629462-K,3670/332396-7890,,,
116005,J-394-8629509-E,3679/177971-7141,,,
116028,H-335-8629556-B,3600/841048-0108,,,
116051,B-276-8629603-X,3699/001632-2059,,,
116074,C-258-8629650-X,3628/410672-6621,,,
116097,M-317-8629697-B,3660/384803-9433,,,
116120,Y-372-8629744-S,3665/644599-6264,,,
116143,S-489-8629791-L,3628/410672-6621,,,
116166,I-345-8629838-W,3677/133647-0962,,,
116189,V-421-8629885-B,3684/319454-1802,,,
116212,E-480-8629932-E,3665/644599-6264,,,
116235,W-286-8629979-W,3696/067335-5387,,,
116258,P-513-8630026-D,3685/019715-3931,,,
116281,J-523-8630073-I,3673/116658-5487,,,
116304,R-493-8630120-B,3620/650214-1592,,,
116327,P-484-8630167-J,3613/061629-8322,,,
116350,J-537-8630214-K,3653/452965-5959,,,
116373,L-451-8630261-W,3651/385254-9658,,,
116396,P-283-8630308-U,3645/100130-1541,,,
116419,I-527-8630355-Q,3648/526842-0131,,,
116442,G-253-8630402-V,3651/023067-3929,,,
116465,I-395-8630449-W,3692/528931-6123,,,
116488,A-376-8630496-K,3620/003448-0644,,,
116511,R-487-8630543-C,3608/932526-4662,,,
116534,J-451-8630590-H,3601/467205-4292,,,
116557,I-505-8630637-L,3673/855850-1618,,,
116580,W-295-8630684-H,3600/593918-7149,,,
116603,L-251-8630731-J,3633/627052-1806,,,
116626,X-399-8630778-Z,3651/021024-1325,,,
116649,O-369-8630825-G,3696/114492-1591,,,
116672,G-396-8630872-M,3600/552473-6722,,,
116695,J-539-8630919-E,3637/575455-6888,,,
116718,F-522-8630966-T,3614/670852-1413,,,
116741,V-492-8631013-O,3697/500865-5418,,,
116764,N-233-8631060-V,3660/563810-8815,,,
116787,G-339-8631107-H,3670/492946-4795,,,
116810,Q-449-8631154-Z,3691/387203-0095,,,
116833,P-352-8631201-Z,3604/366055-8105,,,
116856,Q-364-8631248-L,3687/407394-1458,,,
116879,T-433-8631295-M,3680/924878-8087,,,
116902,Y-302-8631342-D,3636/494250-9835,,,
116925,J-263-8631389-K,3658/211810-2073,,,
116948,K-460-8631436-D,3626/186916-1816,,,
116971,N-305-8631483-C,3610/695682-1501,,,
116994,W-320-8631530-F,3638/101815-2951,,,
117017,N-337-8631577-G,3615/990921-1163,,,
117040,L-458-8631624-L,3668/986323-6939,,,
117063,X-452-8631671-E,3692/888526-9233,,,
117086,C-457-8631718-Z,3691/597442-1163,,,
117109,C-445-8631765-N,3681/297256-4344,,,
117132,N-487-8631812-B,3647/675885-9375,,,
117155,O-479-8631859-E,3671/631254-4132,,,
117178,B-471-8631906-H,3635/684548-9693,,,
117201,Y-450-8631953-F,3692/378426-2009,,,
117224,O-302-8632000-H,3665/830336-2845,,,
117247,O-464-8632047-Q,3632/578211-7799,,,
117270,N-337-8632094-R,3600/068708-6320,,,
117293,U-338-8632141-R,3600/371926-4279,,,
117316,X-279-8632188-V,3667/170802-1353,,,
117339,N-511-8632235-T,3603/472514-5301,,,
117362,X-521-8632282-M,3648/223403-4666,,,
117385,A-243-8632329-X,3603/472514-5301,,,
117408,J-330-8632376-R,3639/056602-8257,,,
117431,X-283-8632423-M,3689/630531-9518,,,
117454,B-273-8632470-M,3694/175517-9739,,,
117477,T-269-8632517-X,3699/851419-2619,,,
117500,B-398-8632564-C,3686/520782-7670,,,
117523,A-524-8632611-M,3671/388510-6035,,,
117546,K-474-8632658-F,3609/738904-6552,,,
117569,X-259-8632705-Q,3639/056602-8257,,,
117592,L-390-8632752-N,3632/842626-5230,,,
117615,N-300-8632799-J,3611/778582-4673,,,
117638,Y-458-8632846-U,3600/024203-1860,,,
117661,K-509-8632893-R,3619/582948-7004,,,
117684,V-495-8632940-W,3626/155117-8763,,,
117707,W-514-8632987-V,3678/390958-4418,,,
117730,K-292-8633034-Z,3634/247408-6828,,,
117753,M-523-8633081-W,3646/952584-5413,,,
117776,N-301-8633128-B,3656/139069-0864,,,
117799,D-339-8633175-M,3671/130971-1562,,,
117822,R-333-8633222-H,3644/464318-2270,,,
117845,V-470-8633269-X,3680/266939-6852,,,
117868,V-514-8633316-B,3633/438693-2116,,,
117891,X-333-8633363-U,3648/564192-2290,,,
117914,F-507-8633410-A,3651/471259-2581,,,
117937,X-332-8633457-K,3657/692195-1551,,,
117960,B-454-8633504-F,3640/330191-3871,,,
117983,G-385-8633551-F,3652/424561-8571,,,
118006,U-479-8633598-X,3674/330795-6147,,,
118029,I-349-8633645-A,3693/491255-0793,,,
118052,G-397-8633692-C,3661/826963-8661,,,
118075,T-437-8633739-R,3650/565206-5596,,,
118098,R-373-8633786-N,3661/267131-7501,,,
118121,P-481-8633833-K,3682/776377-0876,,,
118144,B-310-8633880-J,3604/946565-9022,,,
118167,W-371-8633927-N,3674/518509-0394,,,
118190,B-400-8633974-V,3619/525221-1137,,,
118213,X-236-8634021-B,3631/532431-7023,,,
118236,P-355-8634068-J,3689/088970-3072,,,
118259,G-328-8634115-K,3665/528286-9246,,,
118282,R-264-8634162-T,3682/519362-9183,,,
118305,W-357-8634209-X,3696/067335-5387,,,
118328,V-338-8634256-H,3639/971125-0864,,,
118351,R-267-8634303-F,3616/287874-3695,,,
118374,X-324-8634350-G,3626/026128-7781,,,
118397,P-365-8634397-C,3606/150112-1628,,,
118420,B-507-8634444-W,3623/291444-2485,,,
118443,J-489-8634491-C,3625/872179-4909,,,
118466,P-408-8634538-Y,3696/222463-0821,,,
118489,W-474-8634585-K,3606/713610-6751,,,
118512,H-540-8634632-A,3666/802573-7406,,,
118535,X-280-8634679-M,3647/404879-0104,,,
118558,H-494-8634726-I,3674/185788-4222,,,
118581,A-495-8634773-F,3684/802233-3637,,,
118604,S-231-8634820-A,3672/003648-6695,,,
118627,Z-512-8634867-L,3665/763007-7209,,,
118650,J-256-8634914-R,3638/462914-1066,,,
118673,V-492-8634961-W,3680/587256-5874,,,
118696,M-432-8635008-P,3615/500794-2931,,,
118719,N-533-8635055-S,3601/313282-1696,,,
118742,Z-481-8635102-C,3607/341224-7137,,,
118765,K-496-8635149-H,3628/051531-6491,,,
118788,O-437-8635196-R,3601/122601-6512,,,
118811,T-327-8635243-E,3603/333040-5860,,,
118834,W-303-8635290-U,3661/826963-8661,,,
118857,R-233-8635337-Z,3681/290613-3190,,,
118880,L-237-8635384-I,3682/968499-0427,,,
118903,V-502-8635431-X,3655/640042-0880,,,
118926,D-333-8635478-X,3665/558126-7035,,,
118949,M-281-8635525-E,3689/456257-2770,,,
118972,A-393-8635572-C,3616/785810-1269,,,
118995,H-272-8635619-A,3646/417680-1187,,,
119018,C-414-8635666-V,3652/904773-0524,,,
119041,J-308-8635713-P,3682/326868-0132,,,
119064,I-519-8635760-V,3636/494250-9835,,,
119087,B-258-8635807-O,3600/393626-3476,,,
119110,W-456-8635854-I,3680/924878-8087,,,
119133,Z-306-8635901-O,3658/196797-6009,,,
119156,I-389-8635948-E,3646/417680-1187,,,
119179,B-263-8635995-C,3656/191071-6025,,,
119202,N-539-8636042-V,3666/927468-9686,,,
119225,P-487-8636089-G,3637/863366-6431,,,
119248,I-364-8636136-D,3675/382555-2005,,,
119271,G-296-8636183-F,3685/754875-6973,,,
119294,S-382-8636230-O,3650/177457-3757,,,
119317,F-367-8636277-Y,3661/589555-1433,,,
119340,K-392-8636324-E,3636/592548-4896,,,
119363,W-339-8636371-W,3634/106044-3526,,,
119386,X-357-8636418-O,3604/421884-8089,,,
119409,O-486-8636465-Y,3693/885925-2172,,,
119432,T-363-8636512-S,3608/932526-4662,,,
119455,Q-475-8636559-W,3646/693861-5771,,,
119478,Z-460-8636606-R,3668/021082-9427,,,
119501,A-534-8636653-F,3647/154619-1397,,,
119524,O-509-8636700-Z,3676/606415-4945,,,
119547,U-341-8636747-Y,3689/024016-8635,,,
119570,I-360-8636794-M,3666/927468-9686,,,
119593,Y-314-8636841-X,3637/760674-3110,,,
119616,P-524-8636888-Z,3674/006144-3916,,,
119639,R-466-8636935-E,3602/238232-0671,,,
119662,Z-519-8636982-P,3619/738309-2394,,,
119685,W-474-8637029-T,3620/287559-7320,,,
119708,M-358-8637076-G,3671/592904-4635,,,
119731,B-515-8637123-D,3664/457172-3215,,,
119754,O-446-8637170-C,3692/093319-4380,,,
119777,H-345-8637217-W,3680/587256-5874,,,
119800,Q-382-8637264-P,3635/302001-3919,,,
119823,A-306-8637311-O,3698/879720-4553,,,
119846,M-298-8637358-L,3603/585105-9026,,,
119869,W-457-8637405-S,3649/923114-8976,,,
119892,S-475-8637452-Q,3645/784122-5386,,,
119915,D-262-8637499-C,3664/692289-3308,,,
119938,A-257-8637546-Y,3677/133647-0962,,,
119961,C-360-8637593-U,3673/761993-1970,,,
119984,Q-370-8637640-K,3677/911641-6139,,,
120007,K-426-8637687-G,3669/994567-2159,,,
120030,K-471-8637734-R,3666/042425-5213,,,
120053,V-529-8637781-G,3649/923114-8976,,,
120076,X-372-8637828-L,3660/384803-9433,,,
120099,X-354-8637875-W,3640/223044-3208,,,
120122,F-366-8637922-B,3674/515939-3915,,,
120145,K-469-8637969-B,3618/431258-6548,,,
120168,S-515-8638016-K,3663/522670-2208,,,
120191,G-248-8638063-D,3689/024016-8635,,,
120214,G-308-8638110-X,3650/565206-5596,,,
120237,F-257-8638157-P,3636/494250-9835,,,
120260,B-234-8638204-R,3604/231275-7628,,,
120283,S-516-8638251-O,3619/615627-0252,,,
120306,Q-234-8638298-T,3631/532431-7023,,,
120329,Y-355-8638345-A,3604/946565-9022,,,
120352,Y-478-8638392-D,3620/650214-1592,,,
120375,S-383-8638439-Z,3614/411804-5321,,,
120398,J-288-8638486-T,3615/128880-1847,,,
120421,F-361-8638533-O,3655/236282-2502,,,
120444,G-309-8638580-C,3649/283560-2076,,,
120467,H-267-8638627-N,3614/829725-8977,,,
120490,C-386-8638674-U,3610/337721-9332,,,
120513,U-519-8638721-Z,3628/051531-6491,,,
120536,B-250-8638768-K,3683/226711-9554,,,
120559,Q-426-8638815-F,3691/212440-0767,,,
120582,D-276-8638862-U,3619/400968-2658,,,
120605,H-351-8638909-C,3651/882339-2773,,,
120628,B-399-8638956-X,3624/253241-2828,,,
120651,S-538-8639003-D,3680/076612-0928,,,
120674,Z-379-8639050-S,3694/955620-9100,,,
120697,O-257-8639097-F,3637/348337-6231,,,
120720,X-296-8639144-O,3684/453383-2886,,,
120743,R-525-8639191-A,3651/023067-3929,,,
120766,Z-297-8639238-W,3657/233148-8136,,,
120789,V-232-8639285-W,3675/392770-5105,,,
120812,G-314-8639332-S,3678/167501-0725,,,
120835,L-423-8639379-O,3636/051954-9329,,,
120858,E-386-8639426-P,3694/175517-9739,,,
120881,R-353-8639473-J,3603/105354-6365,,,
120904,M-382-8639520-U,3655/103713-4624,,,
120927,C-415-8639567-D,3610/392259-5368,,,
120950,U-369-8639614-S,3641/201759-5591,,,
120973,T-438-8639661-N,3653/733289-7858,,,
120996,H-343-8639708-D,3648/564192-2290,,,
121019,R-314-8639755-D,3696/131499-1556,,,
121042,C-317-8639802-G,3667/288114-1646,,,
121065,R-237-8639849-D,3696/222463-0821,,,
121088,S-481-8639896-U,3682/597631-6479,,,
121111,G-265-8639943-I,3670/608744-5227,,,
121134,B-478-8639990-X,3674/518509-0394,,,
121157,Z-247-8640037-C,3625/813244-8202,,,
121180,W-286-8640084-M,3639/263580-5418,,,
121203,E-457-8640131-J,3684/814269-0049,,,
121226,K-242-8640178-Q,3645/512004-0369,,,
121249,S-333-8640225-Z,3693/885925-2172,,,
121272,Y-347-8640272-Z,3632/842626-5230,,,
121295,Q-341-8640319-Y,3613/827056-6132,,,
121318,C-351-8640366-D,3694/955620-9100,,,
121341,L-465-8640413-K,3675/656017-3952,,,
121364,L-469-8640460-N,3627/698972-4582,,,
121387,I-395-8640507-S,3682/041809-4487,,,
121410,K-455-8640554-B,3640/306378-0641,,,
121433,F-496-8640601-Q,3628/189148-8797,,,
121456,U-525-8640648-F,3657/621636-4544,,,
121479,N-272-8640695-D,3604/366055-8105,,,
121502,G-482-8640742-C,3642/712519-6421,,,
121525,N-308-8640789-L,3676/907870-8862,,,
121548,J-238-8640836-D,3615/749543-3654,,,
121571,Y-338-8640883-X,3671/357568-2139,,,
121594,R-483-8640930-X,3603/029489-9617,,,
121617,P-395-8640977-P,3641/531374-7261,,,
121640,K-315-8641024-E,3641/112716-3449,,,
121663,T-446-8641071-K,3689/515344-9468,,,
121686,X-523-8641118-I,3633/564582-0836,,,
121709,U-525-8641165-J,3652/461527-9343,,,
121732,G-252-8641212-L,3613/058609-9114,,,
121755,J-435-8641259-G,3618/431258-6548,,,
121778,I-438-8641306-R,3694/264440-2282,,,
121801,M-464-8641353-F,3615/165554-3162,,,
121824,U-512-8641400-Z,3684/319454-1802,,,
121847,S-331-8641447-V,3628/192725-0427,,,
121870,R-328-8641494-G,3671/881631-1943,,,
121893,Y-307-8641541-A,3619/400968-2658,,,
121916,T-288-8641588-Q,3609/582725-5264,,,
121939,Y-370-8641635-H,3654/533361-0261,,,
121962,O-433-8641682-V,3646/622638-6580,,,
121985,M-461-8641729-B,3638/462914-1066,,,
122008,V-252-8641776-A,3649/125883-8910,,,
122031,G-319-8641823-S,3677/638313-6705,,,
122054,F-445-8641870-E,3634/697953-4190,,,
122077,A-436-8641917-Z,3691/387203-0095,,,
122100,O-450-8641964-Q,3619/331793-9594,,,
122123,I-281-8642011-R,3603/029489-9617,,,
122146,U-351-8642058-C,3679/056296-6741,,,
122169,B-304-8642105-D,3694/848638-2961,,,
122192,R-377-8642152-V,3640/610692-2245,,,
122215,D-508-8642199-G,3669/860432-7089,,,
122238,J-363-8642246-W,3606/448471-7362,,,
122261,P-378-8642293-S,3667/595590-0037,,,
122284,G-308-8642340-K,3670/037103-6628,,,
122307,O-343-8642387-C,3619/480304-8429,,,
122330,H-533-8642434-S,3650/240235-5302,,,
122353,B-236-8642481-N,3679/903569-1950,,,
122376,D-259-8642528-L,3603/333040-5860,,,
122399,B-377-8642575-Y,3638/462914-1066,,,
122422,G-323-8642622-K,3647/686352-9236,,,
122445,B-522-8642669-B,3697/306023-4529,,,
122468,F-265-8642716-S,3689/127590-7582,,,
122491,G-351-8642763-Q,3683/474252-5538,,,
122514,D-440-8642810-L,3614/012187-0895,,,
122537,E-524-8642857-E,3654/479036-1807,,,
122560,P-336-8642904-B,3646/146347-1351,,,
122583,L-391-8642951-D,3648/522358-5374,,,
122606,F-327-8642998-I,3685/737353-9940,,,
122629,X-280-8643045-W,3684/319454-1802,,,
122652,R-329-8643092-C,3607/306283-0364,,,
122675,S-259-8643139-N,3636/494250-9835,,,
122698,V-510-8643186-R,3651/032150-0825,,,
122721,I-337-8643233-J,3620/989025-0173,,,
122744,S-352-8643280-O,3637/926843-4707,,,
122767,L-303-8643327-C,3624/540856-7112,,,
122790,M-302-8643374-J,3654/414472-8487,,,
122813,G-231-8643421-Y,3625/229143-2206,,,
122836,B-420-8643468-Z,3612/174929-5277,,,
122859,H-433-8643515-S,3673/184762-6510,,,
122882,L-333-8643562-U,3626/315349-2501,,,
122905,M-511-8643609-R,3610/337721-9332,,,
122928,V-527-8643656-T,3651/899689-9224,,,
122951,D-320-8643703-C,3683/378753-1773,,,
122974,H-250-8643750-K,3607/940607-5665,,,
122997,N-363-8643797-D,3626/062010-4677,,,
123020,W-378-8643844-Y,3646/952584-5413,,,
123043,U-238-8643891-D,3611/860775-5756,,,
123066,W-275-8643938-J,3641/201759-5591,,,
123089,Q-311-8643985-U,3603/472514-5301,,,
123112,N-286-8644032-N,3617/849364-5305,,,
123135,Q-345-8644079-J,3604/946565-9022,,,
123158,N-373-8644126-R,3623/162864-8635,,,
123181,Z-308-8644173-F,3693/387460-9787,,,
123204,N-475-8644220-N,3600/410186-9618,,,
123227,L-269-8644267-R,3677/513922-5580,,,
123250,V-478-8644314-L,3681/722845-1485,,,
123273,P-337-8644361-U,3633/453051-1253,,,
123296,N-451-8644408-I,3671/831150-3994,,,
123319,I-427-8644455-J,3697/382941-9221,,,
123342,B-263-8644502-L,3665/763007-7209,,,
123365,X-271-8644549-Y,3630/238328-5465,,,
123388,Z-293-8644596-K,3652/639800-3493,,,
123411,Z-418-8644643-K,3616/048158-4803,,,
123434,X-379-8644690-F,3654/479036-1807,,,
123457,L-308-8644737-C,3662/743145-8247,,,
123480,M-269-8644784-K,3671/831150-3994,,,
123503,M-354-8644831-C,3638/013647-6672,,,
123526,G-496-8644878-B,3600/393626-3476,,,
123549,Z-364-8644925-C,3604/366055-8105,,,
123572,S-362-8644972-K,3621/620868-9380,,,
123595,V-247-8645019-L,3690/534774-9259,,,
123618,A-538-8645066-E,3600/068708-6320,,,
123641,Q-448-8645113-Q,3656/791670-2703,,,
123664,W-405-8645160-P,3608/245466-4059,,,
123687,Q-374-8645207-N,3637/760674-3110,,,
123710,Q-433-8645254-X,3600/239473-0141,,,
123733,H-274-8645301-E,3673/013750-1862,,,
123756,Y-360-8645348-F,3667/035098-5147,,,
123779,W-329-8645395-T,3677/911641-6139,,,
123802,C-488-8645442-X,3679/413639-2814,,,
123825,G-474-8645489-T,3603/763975-0165,,,
123848,I-481-8645536-N,3660/563810-8815,,,
123871,F-509-8645583-P,3674/956179-9263,,,
123894,K-527-8645630-Q,3608/736579-9373,,,
123917,J-340-8645677-D,3629/509448-8990,,,
123940,A-302-8645724-C,3607/132183-2163,,,
123963,E-380-8645771-S,3641/531374-7261,,,
